id,code,title,definition,synonyms,inclusions,exclusions
http://id.who.int/icd/entity/1808191176,,Syphilitic cerebral arteritis,This is a sexually transmitted infection caused by the spirochete bacterium Treponema pallidum subspecies pallidum. This diagnosis is with cerebral arteritis.,,,
http://id.who.int/icd/entity/1332034728,,Syphilitic coronary aneurysm,,,,
http://id.who.int/icd/entity/1789419884,,Syphilitic arteritis,,,,
http://id.who.int/icd/entity/544308881,,Syphilitic carotid aneurysm,,,,
http://id.who.int/icd/entity/1793730954,,Syphilitic coronary arteritis,,,,
http://id.who.int/icd/entity/1203843265,,Syphilitic endarteritis,,,,
http://id.who.int/icd/entity/2032603785,,Syphilitic heart disease,,,,
http://id.who.int/icd/entity/867976594,,Syphilitic mediastinal aneurysm,,,,
http://id.who.int/icd/entity/1238909821,,Syphilitic mitral valve stenosis,,,,
http://id.who.int/icd/entity/477253026,,Syphilitic ostial coronary disease,,,,
http://id.who.int/icd/entity/119241416,,Syphilitic pericarditis,,; ,,
http://id.who.int/icd/entity/494941010,,Syphilitic phlebitis,,,,
http://id.who.int/icd/entity/1210727823,,Syphilitic valvulitis,,,,
http://id.who.int/icd/entity/499284912,,Pericardial gumma,,,,
http://id.who.int/icd/entity/2027252859,,Syphilitic pulmonary aneurysm,,,,
http://id.who.int/icd/entity/1883423833,,Symptomatic late syphilis of other sites,,,,
http://id.who.int/icd/entity/551528014,,Ocular late syphilis,"This is a late, sexually transmitted infection caused by the spirochete bacterium Treponema pallidum subspecies pallidum. This diagnosis is with ocular.",,,
http://id.who.int/icd/entity/894220791,,Late syphilitic episcleritis,"This is a late, sexually transmitted infection caused by the spirochete bacterium Treponema pallidum subspecies pallidum. This diagnosis is with a benign, self-limiting inflammatory disease affecting part of the eye called the episclera.",,,
http://id.who.int/icd/entity/2123347071,,Late syphilitic posterior uveitis,"This is a late, sexually transmitted infection caused by the spirochete bacterium Treponema pallidum subspecies pallidum. This diagnosis is with posterior uveitis.",,,
http://id.who.int/icd/entity/1732467978,,Late syphilitic retrobulbar neuritis,"This is a late, sexually transmitted infection caused by the spirochete bacterium Treponema pallidum subspecies pallidum. This diagnosis is with retrobulbar neuritis.",,,
http://id.who.int/icd/entity/869793016,,Late syphilitic optic atrophy,"This is a late, sexually transmitted infection caused by the spirochete bacterium Treponema pallidum subspecies pallidum. This diagnosis is with an optic atrophy.",,,
http://id.who.int/icd/entity/993168214,,Syphilitic retinitis,,,,
http://id.who.int/icd/entity/1702454197,,Syphilitic uveitis,,,,
http://id.who.int/icd/entity/711647083,,Late syphilitic chorioretinitis,,,,
http://id.who.int/icd/entity/2063826056,,Late syphilis involving the musculoskeletal system,"This is a late, sexually transmitted infection caused by the spirochete bacterium Treponema pallidum subspecies pallidum. This diagnosis is involving the musculoskeletal system.",,,
http://id.who.int/icd/entity/526344358,,Syphilitic Charcot arthropathy,"A form of neuropathic arthropathy which arises as a complication of late syphilitic polyneuropathy. Joint destruction, most commonly involving the lower extremities, results from damage to sensory nerves.",,,
http://id.who.int/icd/entity/404416516,,Syphilitic osteopathy or osteochondropathy,This is a sexually transmitted infection caused by the spirochete bacterium Treponema pallidum subspecies pallidum. This diagnosis is involving osteopathy or osteochondropathy.,,,
http://id.who.int/icd/entity/1883089743,,Late syphilitic bursitis,This is a long-standing disorder of inflammation of one or more bursae (small sacs) of synovial fluid in the body which usually results in pain and is caused by a syphilitic agent.,,,
http://id.who.int/icd/entity/273988093,,"Late syphilitic bursitis, multiple sites",,,,
http://id.who.int/icd/entity/1964995689,,"Late syphilitic bursitis, shoulder region",,,,
http://id.who.int/icd/entity/1021158854,,"Late syphilitic bursitis, acromioclavicular joints",,,,
http://id.who.int/icd/entity/739720308,,"Late syphilitic bursitis, clavicle",,,,
http://id.who.int/icd/entity/1405741053,,"Late syphilitic bursitis, glenohumeral joints",,,,
http://id.who.int/icd/entity/1658062279,,"Late syphilitic bursitis, scapula",,,,
http://id.who.int/icd/entity/1821327003,,"Late syphilitic bursitis, sternoclavicular joints",,,,
http://id.who.int/icd/entity/28451992,,"Late syphilitic bursitis, upper arm",,,,
http://id.who.int/icd/entity/950831492,,"Late syphilitic bursitis, elbow joint",,,,
http://id.who.int/icd/entity/1298254533,,"Late syphilitic bursitis, humerus",,,,
http://id.who.int/icd/entity/1694099714,,"Late syphilitic bursitis, forearm",,,,
http://id.who.int/icd/entity/405683340,,"Late syphilitic bursitis, radius",,,,
http://id.who.int/icd/entity/1743841029,,"Late syphilitic bursitis, ulna",,,,
http://id.who.int/icd/entity/1458373951,,"Late syphilitic bursitis, wrist joint",,,,
http://id.who.int/icd/entity/387414678,,"Late syphilitic bursitis, hand",,,,
http://id.who.int/icd/entity/372723510,,"Late syphilitic bursitis, carpus",,,,
http://id.who.int/icd/entity/684813694,,"Late syphilitic bursitis, fingers",,,,
http://id.who.int/icd/entity/469527057,,"Late syphilitic bursitis, metacarpus",,,,
http://id.who.int/icd/entity/1918678788,,"Late syphilitic bursitis, pelvic region or thigh",,,,
http://id.who.int/icd/entity/454660737,,"Late syphilitic bursitis, buttock",,,,
http://id.who.int/icd/entity/237739703,,"Late syphilitic bursitis, femur",,,,
http://id.who.int/icd/entity/736543605,,"Late syphilitic bursitis, hip joint",,,,
http://id.who.int/icd/entity/801025499,,"Late syphilitic bursitis, pelvis",,,,
http://id.who.int/icd/entity/498646407,,"Late syphilitic bursitis, sacroiliac joint",,,,
http://id.who.int/icd/entity/116516861,,"Late syphilitic bursitis, lower leg",,,,
http://id.who.int/icd/entity/327716053,,"Late syphilitic bursitis, fibula",,,,
http://id.who.int/icd/entity/762228381,,"Late syphilitic bursitis, tibia",,,,
http://id.who.int/icd/entity/224093919,,"Late syphilitic bursitis, knee joint",,,,
http://id.who.int/icd/entity/1673144937,,"Late syphilitic bursitis, ankle or foot",,,,
http://id.who.int/icd/entity/1712802378,,"Late syphilitic bursitis, ankle joint",,,,
http://id.who.int/icd/entity/1492215810,,"Late syphilitic bursitis, metatarsus",,,,
http://id.who.int/icd/entity/1812255368,,"Late syphilitic bursitis, other joints in foot",,,,
http://id.who.int/icd/entity/2093894450,,"Late syphilitic bursitis, tarsus",,,,
http://id.who.int/icd/entity/51417279,,"Late syphilitic bursitis, toes",,,,
http://id.who.int/icd/entity/628509080,,Late syphilitic synovitis,,,,
http://id.who.int/icd/entity/2140576355,,"Syphilis, stage unspecified, of bone",,,,
http://id.who.int/icd/entity/185472928,,"Syphilis, stage unspecified, of muscle",,,,
http://id.who.int/icd/entity/632053442,,"Syphilis, stage unspecified, of synovium",,,,
http://id.who.int/icd/entity/1934471301,,Late syphilis of skin or mucous membranes,"This is a late, sexually transmitted infection caused by the spirochete bacterium Treponema pallidum subspecies pallidum. This diagnosis is involving the skin and mucous membranes.",,,
http://id.who.int/icd/entity/1155437051,,Nodular syphilide,,,,
http://id.who.int/icd/entity/1630654348,,Gummatous syphilis,,,,
http://id.who.int/icd/entity/165829625,,Pulmonary late syphilis,"This is a pulmonary, late sexually transmitted infection caused by the spirochete bacterium Treponema pallidum subspecies pallidum.",,,
http://id.who.int/icd/entity/2117556221,,Renal late syphilis,"Renal involvement in late syphilis is uncommon but may manifest as membranous glomerulonephritis, mesangial and endothelial cell proliferative glomerulonephritis, rapidly progressive glomerulonephritis and nephrotic syndrome.",,,
http://id.who.int/icd/entity/373294621,,Late syphilitic female pelvic inflammatory disease,"This is a late sexually transmitted infection caused by the spirochete bacterium Treponema pallidum subspecies pallidum. This diagnosis is involving inflammation of the uterus, fallopian tubes, and/or ovaries as it progresses to scar formation with adhesions to nearby tissues and organs.",,,
http://id.who.int/icd/entity/1715215846,,Syphilitic ascites,,,,
http://id.who.int/icd/entity/1887172409,,Syphilitic breast,,,,
http://id.who.int/icd/entity/355379220,,Syphilitic leontiasis,,,,
http://id.who.int/icd/entity/285179774,,Syphilitic placenta,,,,
http://id.who.int/icd/entity/1357483787,,Syphilis of adrenal gland,,,,
http://id.who.int/icd/entity/867848022,,Syphilis of liver,,,,
http://id.who.int/icd/entity/1423633323,,Hepatitis in late syphilis,,; ; ,,
http://id.who.int/icd/entity/378726918,,Syphilitic cirrhosis,,,,
http://id.who.int/icd/entity/1216262807,,Syphilis of pituitary gland,,,,
http://id.who.int/icd/entity/1725758455,,Visceral syphilis,,,,
http://id.who.int/icd/entity/1661807769,,Urogenital syphilis,,,,
http://id.who.int/icd/entity/578002760,,Syphilis of abdomen,,,,
http://id.who.int/icd/entity/1650814769,,Syphilitic splenomegaly,,,,
http://id.who.int/icd/entity/1382524574,,Syphilitic peritonitis,"This is a sexually transmitted infection caused by the spirochete bacterium Treponema pallidum subspecies pallidum, that causes an inflammation of the peritoneum, the thin tissue that lines the inner wall of the abdomen and covers most of the abdominal organs.",,,
http://id.who.int/icd/entity/74135147,,Latent late syphilis,"Syphilis (acquired) without clinical manifestations, with positive serological reaction and negative spinal fluid test, two years or more after infection.",,,
http://id.who.int/icd/entity/370440252,,"Latent syphilis, unspecified as early or late",A disease caused by an infection with the gram-negative bacteria Treponema pallidum pallidum. This disease is characterised by serologic proof of infection without symptoms of disease. Transmission is commonly by sexual contact.,; ; ,,
http://id.who.int/icd/entity/750696215,,"Syphilis complicating pregnancy, childbirth or the puerperium","Syphilis complicating pregnancy, childbirth or the puerperium",,,
http://id.who.int/icd/entity/492883056,,Interstitial keratitis and keratoconjunctivitis in syphilis,,,,
http://id.who.int/icd/entity/1817763424,,Female syphilitic pelvic inflammatory disease,"Inflammation of the uterus, fallopian tubes, or ovaries due to infection with Treponema pallidum (Syphilis), which may progress to scar formation with adhesions to nearby tissues and organs.",,,
http://id.who.int/icd/entity/609214049,,Gonococcal infection,A condition caused by an infection with the gram-negative bacteria Neisseria gonorrhoeae. Transmission is by sexual contact. Confirmation is by identification of Neisseria gonorrhoeae.,; ; ; ,,
http://id.who.int/icd/entity/1977691885,,Gonococcal genitourinary infection,,,,
http://id.who.int/icd/entity/762120574,,Gonococcal infection of lower genitourinary tract without periurethral or accessory gland abscess,,; ,,
http://id.who.int/icd/entity/1686305138,,Acute gonococcal infection of lower genitourinary tract,,,,
http://id.who.int/icd/entity/1520984388,,Acute bladder gonorrhoea,,; ; ,,
http://id.who.int/icd/entity/2071927498,,Acute gonococcal cervicitis,,,,
http://id.who.int/icd/entity/568487451,,Acute gonococcal vulvovaginitis,,,,
http://id.who.int/icd/entity/1620631356,,Chronic gonococcal infection of lower genitourinary tract,,,,
http://id.who.int/icd/entity/1878860014,,Chronic gonococcal cervicitis,,,,
http://id.who.int/icd/entity/270793571,,Chronic gonorrhoea of bladder,,,,
http://id.who.int/icd/entity/178814919,,Chronic gonococcal vulvovaginitis,,,,
http://id.who.int/icd/entity/442689137,,Blennorrhoea lower genitourinary tract,,,,
http://id.who.int/icd/entity/1951968762,,Blennorrhagic vaginitis,,,,
http://id.who.int/icd/entity/1674442837,,Blennorrhagic vulvitis,,,,
http://id.who.int/icd/entity/388936356,,Blennorrhagic cystitis,,,,
http://id.who.int/icd/entity/471016410,,Gonococcal balanitis,,,,
http://id.who.int/icd/entity/1706835456,,Gonococcal cervicitis,,,,
http://id.who.int/icd/entity/840358602,,Gonococcal chordee,,,,
http://id.who.int/icd/entity/638246732,,Gonococcal cystitis,,,,
http://id.who.int/icd/entity/217118850,,Gonococcal folliculitis,,,,
http://id.who.int/icd/entity/1112016389,,Gonorrhoea of penis,,,,
http://id.who.int/icd/entity/1181462425,,Gonococcal lymphangitis of penis,,,,
http://id.who.int/icd/entity/684710834,,Gonococcal urethritis,,; ,,
http://id.who.int/icd/entity/150606834,,Gonococcal vaginitis,,,,
http://id.who.int/icd/entity/1565531439,,Gonococcal vulvitis,,,,
http://id.who.int/icd/entity/2103825773,,Gonococcal vulvovaginitis,,,,
http://id.who.int/icd/entity/1210500328,,Gonococcal infection of lower genitourinary tract with periurethral or accessory gland abscess,,,,
http://id.who.int/icd/entity/1706409620,,Gonococcal Bartholin gland abscess,,,,
http://id.who.int/icd/entity/1532206300,,Acute gonococcal bartholinitis,,,,
http://id.who.int/icd/entity/1262400796,,Chronic gonococcal bartholinitis,,,,
http://id.who.int/icd/entity/2065964154,,Gonococcal vaginitis with abscess,,,,
http://id.who.int/icd/entity/466329139,,Gonococcal vulvitis with abscess,,,,
http://id.who.int/icd/entity/2070303896,,Gonococcal vulvovaginitis with abscess,,,,
http://id.who.int/icd/entity/1574695220,,Gonococcal urethritis with abscess,,; ; ; ,,
http://id.who.int/icd/entity/414934619,,Gonococcal abscess of penis,,,,
http://id.who.int/icd/entity/1568078343,,Gonococcal epididymitis,"This is a condition characterised by discomfort or pain in of the epididymis, a curved structure at the back of the testicle in which sperm matures and is stored.",,,
http://id.who.int/icd/entity/833409171,,Gonococcal orchitis,"This is inflammation of the testes. It can also involve swelling, heavy pains and frequent infection, and is more rarely known as didymitis (as in epididymis).",,,
http://id.who.int/icd/entity/1297293412,,Acute gonococcal orchitis,,,,
http://id.who.int/icd/entity/675559343,,Chronic gonococcal orchitis,,,,
http://id.who.int/icd/entity/1032655599,,Gonococcal prostatitis,,,,
http://id.who.int/icd/entity/1552826290,,Acute gonococcal prostatitis,,,,
http://id.who.int/icd/entity/357597950,,Chronic gonococcal prostatitis,,,,
http://id.who.int/icd/entity/1015780375,,Gonococcal pelviperitonitis,"This is an inflammation of the peritoneum, the thin tissue that lines the inner wall of the abdomen and covers most of the abdominal organs.",; ,,
http://id.who.int/icd/entity/1296297306,,"Acute gonococcal infection of upper genitourinary tract, site unspecified",,,,
http://id.who.int/icd/entity/152245238,,Female gonococcal pelvic inflammatory disease,"A disease of the reproductive system in females, caused by an infection with the gram-negative bacteria Neisseria gonorrhoeae. This disease is characterised by fever, lower abdomen pain, vaginal discharge, pain during intercourse, burning sensation during urination, or bleeding between periods. Transmission is by sexual contact (an ascending infection in the vagina commonly due to sexual intercourse).",,,
http://id.who.int/icd/entity/650835555,,Gonococcal peritonitis,"This is an inflammation of the peritoneum, the thin tissue that lines the inner wall of the abdomen and covers most of the abdominal organs, caused by gonococcal infection.",,,
http://id.who.int/icd/entity/48273613,,Acute gonococcal salpingitis,,,,
http://id.who.int/icd/entity/1233448408,,Chronic gonococcal salpingitis,,,,
http://id.who.int/icd/entity/1226540022,,Gonococcal seminal vesiculitis,,,,
http://id.who.int/icd/entity/477968215,,Acute gonococcal seminal vesiculitis,,,,
http://id.who.int/icd/entity/953953221,,Chronic gonococcal seminal vesiculitis,,,,
http://id.who.int/icd/entity/689043757,,Gonococcal ovarian abscess,,,,
http://id.who.int/icd/entity/840155638,,Gonococcal infection of other sites,,,,
http://id.who.int/icd/entity/707709463,,Gonococcal infection of musculoskeletal system,This is a species of Gram-negative coffee bean-shaped diplococci bacteria responsible for the sexually transmitted infection gonorrhoea. This diagnosis is of the musculoskeletal system.,,,
http://id.who.int/icd/entity/1787713905,,Gonococcal infection of joint,,,,
http://id.who.int/icd/entity/488918209,,Gonococcal arthritis,,,,
http://id.who.int/icd/entity/183445924,,Acute gonococcal arthritis,,,,
http://id.who.int/icd/entity/438677522,,Blennorrhagic arthritis,,,,
http://id.who.int/icd/entity/360081115,,Gonococcal bursitis,This is a disorder of inflammation of one or more bursae (small sacs) of synovial fluid in the body which usually results in pain and is caused by a gonococcal agent.,,,
http://id.who.int/icd/entity/1200746980,,"Gonococcal bursitis, multiple sites",,,,
http://id.who.int/icd/entity/584727666,,"Gonococcal bursitis, shoulder region",,,,
http://id.who.int/icd/entity/2026437397,,"Gonococcal bursitis, clavicle",,,,
http://id.who.int/icd/entity/2013544811,,"Gonococcal bursitis, scapula",,,,
http://id.who.int/icd/entity/642754952,,"Gonococcal bursitis, acromioclavicular joint",,,,
http://id.who.int/icd/entity/413764544,,"Gonococcal bursitis, glenohumeral joint",,,,
http://id.who.int/icd/entity/744239430,,"Gonococcal bursitis, sternoclavicular joint",,,,
http://id.who.int/icd/entity/1450667151,,"Gonococcal bursitis, upper arm",,,,
http://id.who.int/icd/entity/1016506608,,"Gonococcal bursitis, humerus",,,,
http://id.who.int/icd/entity/1128821631,,"Gonococcal bursitis, elbow joint",,,,
http://id.who.int/icd/entity/859611419,,"Gonococcal bursitis, forearm",,,,
http://id.who.int/icd/entity/1918210373,,"Gonococcal bursitis, radius",,,,
http://id.who.int/icd/entity/2081335833,,"Gonococcal bursitis, ulna",,,,
http://id.who.int/icd/entity/63992216,,"Gonococcal bursitis, wrist joint",,,,
http://id.who.int/icd/entity/1087517327,,"Gonococcal bursitis, hand",,,,
http://id.who.int/icd/entity/2085413625,,"Gonococcal bursitis, carpus",,,,
http://id.who.int/icd/entity/821917433,,"Gonococcal bursitis, fingers",,,,
http://id.who.int/icd/entity/517065991,,"Gonococcal bursitis, metacarpus",,,,
http://id.who.int/icd/entity/630849307,,"Gonococcal bursitis, pelvic region or thigh",,,,
http://id.who.int/icd/entity/1885697040,,"Gonococcal bursitis, buttock",,,,
http://id.who.int/icd/entity/281591483,,"Gonococcal bursitis, femur",,,,
http://id.who.int/icd/entity/1881619698,,"Gonococcal bursitis, pelvis",,,,
http://id.who.int/icd/entity/1035845571,,"Gonococcal bursitis, hip joint",,,,
http://id.who.int/icd/entity/56335755,,"Gonococcal bursitis, sacroiliac joint",,,,
http://id.who.int/icd/entity/1362407398,,"Gonococcal bursitis, lower leg",,,,
http://id.who.int/icd/entity/1672748994,,"Gonococcal bursitis, fibula",,,,
http://id.who.int/icd/entity/866438271,,"Gonococcal bursitis, knee joint",,,,
http://id.who.int/icd/entity/1283069938,,"Gonococcal bursitis, tibia",,,,
http://id.who.int/icd/entity/880763504,,"Gonococcal bursitis, ankle or foot",,,,
http://id.who.int/icd/entity/305266451,,"Gonococcal bursitis, metatarsus",,,,
http://id.who.int/icd/entity/1744616532,,"Gonococcal bursitis, tarsus",,,,
http://id.who.int/icd/entity/404907997,,"Gonococcal bursitis, toes",,,,
http://id.who.int/icd/entity/149487211,,"Gonococcal bursitis, ankle joint",,,,
http://id.who.int/icd/entity/685585961,,"Gonococcal bursitis, other joints in foot",,,,
http://id.who.int/icd/entity/1226209074,,"Gonococcal bursitis, head",,,,
http://id.who.int/icd/entity/1989598922,,"Gonococcal bursitis, neck",,,,
http://id.who.int/icd/entity/1215364226,,"Gonococcal bursitis, ribs",,,,
http://id.who.int/icd/entity/1904958001,,"Gonococcal bursitis, skull",,,,
http://id.who.int/icd/entity/1631699847,,"Gonococcal bursitis, trunk",,,,
http://id.who.int/icd/entity/513742856,,"Gonococcal bursitis, vertebral column",,,,
http://id.who.int/icd/entity/212461049,,Gonococcal osteomyelitis,"This means an infection of the bone or bone marrow. It can be usefully subclassified on the basis of the causative organism (pyogenic bacteria or mycobacteria), the route, duration and anatomic location of the infection.",,,
http://id.who.int/icd/entity/491869700,,Gonococcal synovitis,This is a disorder of inflammation of the synovial membrane or joint lining which causes progressive amounts of pain and is the result of a gonococcal infection.,,,
http://id.who.int/icd/entity/534744051,,Gonococcal tenosynovitis,This is inflammation of the fluid-filled sheath (called the synovium) that surrounds a tendon which can cause progressive amounts of pain and is the result of a gonococcal infection.,,,
http://id.who.int/icd/entity/885371282,,Gonococcal rheumatism,,,,
http://id.who.int/icd/entity/1439203351,,Gonococcal spondylitis,,,,
http://id.who.int/icd/entity/359736861,,Gonococcal infection of rectum,This is a species of Gram-negative coffee bean-shaped diplococci bacteria responsible for the sexually transmitted infection gonorrhoea of the rectum.,; ; ; ; ,,
http://id.who.int/icd/entity/1002985340,,Gonococcal infection of anus,This is a species of Gram-negative coffee bean-shaped diplococci bacteria responsible for the sexually transmitted infection gonorrhoea. This diagnosis is of the anus.,; ,,
http://id.who.int/icd/entity/1332021123,,Gonococcal pharyngitis,,; ; ,,
http://id.who.int/icd/entity/282316876,,Acute gonococcal pharyngitis,,,,
http://id.who.int/icd/entity/1505778051,,Gonococcal infection of eye,This is a species of Gram-negative coffee bean-shaped diplococci bacteria responsible for the sexually transmitted infection gonorrhoea. This diagnosis is of the eye.,,,
http://id.who.int/icd/entity/949004545,,Gonococcal anterior uveitis,"This is broadly defined as inflammation of the uvea. The uvea consists of the middle, pigmented, vascular structures of the eye and includes the iris, ciliary body, and choroid.",,,
http://id.who.int/icd/entity/884042621,,Gonococcal conjunctivitis,,,,
http://id.who.int/icd/entity/775287300,,Gonococcal conjunctivitis neonatorum,,,,
http://id.who.int/icd/entity/1255177601,,Neonatal conjunctivitis or dacryocystitis due to Neisseria gonorrhoeae,This is a form of conjunctivitis contracted by newborns during delivery. The baby's eyes are contaminated during passage through the birth canal from a mother infected with either Neisseria gonorrhoeae. This diagnosis is due to a species of Gram-negative coffee bean-shaped diplococci bacteria responsible for the sexually transmitted infection gonorrhoea.,,,
http://id.who.int/icd/entity/200847304,,Gonococcal keratitis,,,,
http://id.who.int/icd/entity/516596722,,Keratitis blennorrhagica,,,,
http://id.who.int/icd/entity/899013388,,Gonococcal brain abscess,"This is a gonococcal abscess caused by inflammation and collection of infected material, coming from local (ear infection, dental abscess, infection of paranasal sinuses, infection of the mastoid air cells of the temporal bone, epidural abscess) or remote (lung, heart, kidney etc.) infectious sources, within the brain tissue.",,,
http://id.who.int/icd/entity/1009708041,,Gonococcal endocarditis,"This is a gonococcal inflammation of the inner layer of the heart, the endocardium. It usually involves the heart valves (native or prosthetic valves).",,,
http://id.who.int/icd/entity/959666151,,Gonococcal myocarditis,Bacterial myocarditis (bacterial inflammatory cardiomyopathy) due to Neisseria gonorrhoeae.,,,
http://id.who.int/icd/entity/1679606044,,Gonococcal pericarditis,This is a gonococcal inflammation of the pericardium (the fibrous sac surrounding the heart). A characteristic chest pain is often present.,,,
http://id.who.int/icd/entity/1740879455,,Pneumonia due to Neisseria gonorrhoeae,,; ,,
http://id.who.int/icd/entity/898617259,,Neisseria gonorrhoeae dacryoadenitis,This is a species of Gram-negative coffee bean-shaped diplococci bacteria responsible for the sexually transmitted infection gonorrhoea. This diagnosis is with inflammation of the lacrimal glands (the tear-producing glands).,,,
http://id.who.int/icd/entity/769023988,,Gonococcal meningitis,,,,
http://id.who.int/icd/entity/935466648,,Gonococcal skin lesions,,,,
http://id.who.int/icd/entity/2046292009,,Disseminated gonococcal infection,"Disseminated gonococcal infection occurs when there is bacteremic dissemination of Neisseria gonorrhoeae from its initial focus of infection mainly in female pelvic organs. It manifests as pain and swelling around one or more joints, intermittent crops of erythematous papules and pustules on the limbs, fever and rigors. Blood cultures may be but are not always positive.",,,
http://id.who.int/icd/entity/1477699562,,"Gonorrhoea complicating pregnancy, childbirth or the puerperium",,,,
http://id.who.int/icd/entity/251474152,,Sexually transmissible infections due to chlamydia,"An infection with the gram-negative intracellular bacteria Chlamydia trachomatis. This infection may be asymptomatic or characterised by fever, painful urination, urinary urgency, dyspareunia, vaginal bleeding or discharge, pain in the abdomen in females and by fever, urethritis, painful urination, discharge from the penis, swollen or tender testicles in males. Transmission is by anal, vaginal, or oral sex. Confirmation is by identification of Chlamydia trachomatis.",,,; ; 
http://id.who.int/icd/entity/1090786293,,Chlamydial lymphogranuloma,"A disease of the inguinal lymph glands, caused by an infection with the gram-negative bacteria Chlamydia trachomatis. This disease is characterised by a genital ulcer, buboes, abscesses in the groin, blood in faeces, tenesmus, or proctocolitis. Transmission is by sexual contact. Confirmation is by identification of Chlamydia trachomatis in a blood sample or by polymerase chain reaction tests.",; ; ; ; ,,
http://id.who.int/icd/entity/900285196,,Non-ulcerative sexually transmitted chlamydial infection,,,,; ; ; ; 
http://id.who.int/icd/entity/84157674,,Sexually transmitted diseases due to Chlamydia trachomatis,,,,
http://id.who.int/icd/entity/806511043,,Chlamydial infection of lower genitourinary tract,,,,
http://id.who.int/icd/entity/1634408733,,Chlamydial cystitis or urethritis,This is a common sexually transmitted infection (STI) in humans caused by the bacterium Chlamydia trachomatis. This diagnosis is with cystitis and urethritis.,,,
http://id.who.int/icd/entity/1004668578,,Chlamydial urethritis,,; ; ,,
http://id.who.int/icd/entity/403019899,,Chlamydial cystitis,,,,
http://id.who.int/icd/entity/788143587,,Chlamydial vulvovaginitis,This is a common sexually transmitted infection (STI) in humans caused by the bacterium Chlamydia trachomatis. This diagnosis is with an inflammation of the vagina.,,,
http://id.who.int/icd/entity/1404094160,,Chlamydia vaginitis,,,,
http://id.who.int/icd/entity/1834411160,,Chlamydia vulvitis,,,,
http://id.who.int/icd/entity/209309574,,Chlamydial cervicitis,This is a common sexually transmitted infection (STI) in humans caused by the bacterium Chlamydia trachomatis. This diagnosis is with an inflammation of the uterine cervix.,,,
http://id.who.int/icd/entity/1431940183,,Chlamydial infection of internal reproductive organs,,; ,,
http://id.who.int/icd/entity/2063433826,,Chlamydial female pelvic inflammatory disease,This is a common sexually transmitted infection (STI) in humans caused by the bacterium Chlamydia trachomatis. This diagnosis is of the internal reproductive organs.,; ,,
http://id.who.int/icd/entity/681615037,,Chlamydial salpingitis,,,,
http://id.who.int/icd/entity/158852401,,Chlamydial endometritis,,,,
http://id.who.int/icd/entity/426327197,,Chlamydial infection of male internal reproductive organs,This is a common sexually transmitted infection (STI) in humans caused by the bacterium Chlamydia trachomatis. This diagnosis is of the male internal reproductive organs.,,,
http://id.who.int/icd/entity/160907582,,Chlamydial epididymitis,"This is a common sexually transmitted infection (STI) in humans caused by the bacterium Chlamydia trachomatis. This diagnosis is with a condition characterised by discomfort or pain in of the epididymis, a curved structure at the back of the testicle in which sperm matures and is stored.",,,
http://id.who.int/icd/entity/95847234,,Chlamydial orchitis,This is a common sexually transmitted infection (STI) in humans caused by the bacterium Chlamydia trachomatis. This diagnosis is with inflammation of the testes.,,,
http://id.who.int/icd/entity/488174955,,Male chlamydial pelviperitonitis,,,,
http://id.who.int/icd/entity/1153380670,,Chlamydial infection of anus or rectum,This is a common sexually transmitted infection (STI) in humans caused by the bacterium Chlamydia trachomatis. This diagnosis is with infection of anus and rectum.,,,
http://id.who.int/icd/entity/1831707240,,Chlamydial infection of rectum,This is an inflammation of rectum caused by infection with Chlamydia Trachomatis.,; ,,
http://id.who.int/icd/entity/953526441,,Chlamydial infection of anus,,,,
http://id.who.int/icd/entity/928096938,,Chlamydial infection of pharynx,,; ,,
http://id.who.int/icd/entity/491122958,,Intestinal chlamydiasis,,,,
http://id.who.int/icd/entity/1151048447,,Chlamydial colitis,This is an inflammation of the large intestine caused by infection with Chlamydia Trachomatis.,,,
http://id.who.int/icd/entity/1357024926,,Chancroid,A disease caused by an infection with the gram-negative bacteria Haemophilus ducreyi. This disease is characterised by painful ulcer(s) on the genitalia. Transmission is by sexual contact. Confirmation is by identification of Haemophilus ducreyi from the ulcer exudate.,; ; ,,
http://id.who.int/icd/entity/1522434838,,Colonic infection due to Haemophilus ducreyi,"This is an infection in the colon due to a fastidious gram-negative coccobacillus, Haemophilus ducreyi, causing the sexually transmitted disease chancroid, a major cause of genital ulceration in developing countries characterised by painful sores on the genitalia.",,,
http://id.who.int/icd/entity/942690361,,Chancroidal lymphadenitis,,,,
http://id.who.int/icd/entity/764124124,,Granuloma inguinale,"A disease caused by infection with the gram-negative bacterium Klebsiella granulomatis. It commonly presents with painless genital ulceration following contact with an infected sexual partner. Small, painless nodules appear after an incubation period of about 10–40 days; later the nodules break down to create open, fleshy, oozing ulcers which gradually extend, mutilating the infected tissue. The lesions occur at the region of contact and are typically found on the shaft of the penis, the labia, or the perineum.",; ; ,,
http://id.who.int/icd/entity/1024146816,,Genital granuloma inguinale,"The common form of granuloma inguinale, which is confined to the genital area.",,,
http://id.who.int/icd/entity/177740802,,Extragenital granuloma inguinale,"Klebsiella granulomatis, the causative organism of granuloma inguinale, may rarely cause localised or disseminated infection of extragenital sites including lymph nodes and bone.",,,
http://id.who.int/icd/entity/1268703376,,Osteomyelitis due to Klebsiella granuloma inguinale,,,,
